Datetime,Sport,Events,highlight_event,Venue,Location
2021-08-03 09:00:00,Artistic Gymnastics,Women's Balance Beam Final,False,Ariake Gymnastics Centre,"35.64167062421445, 139.79257372832834"
2021-08-03 09:00:00,Artistic Gymnastics,Women's Balance Beam Victory Ceremony,True,Ariake Gymnastics Centre,"35.64167062421445, 139.79257372832834"
2021-08-03 09:00:00,Artistic Gymnastics,Men's Horizontal Bar Final,False,Ariake Gymnastics Centre,"35.64167062421445, 139.79257372832834"
2021-08-03 09:00:00,Handball,Men's Quarterfinal,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-08-03 09:00:00,Boxing,Women's Light (57-60kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-03 09:00:00,Boxing,Men's Fly (48-52kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-03 09:00:00,Boxing,Men's Feather (52-57kg) Semifinal,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-03 09:00:00,Boxing,Men's Light (57-63kg) Quarterfinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-03 09:00:00,Boxing,Men's Heavy (81-91kg) Semifinal,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-03 09:00:00,Boxing,Men's Welter (63-69kg) Final,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-03 09:00:00,Football,Men's Semifinal (2 matches),False,Ibaraki Kashima Stadium,"35.99213056967567, 140.64152126184229"
2021-08-03 09:00:00,Sport Climbing,Men's Combined Qualification - Speed,False,Aomi Urban Sports Park,"35.62349586496833, 139.7773659975334"
2021-08-03 09:00:00,Sport Climbing,Men's Combined Qualification - Bouldering,False,Aomi Urban Sports Park,"35.62349586496833, 139.7773659975334"
2021-08-03 09:00:00,Sport Climbing,Men's Combined Qualification - Lead,False,Aomi Urban Sports Park,"35.62349586496833, 139.7773659975334"
2021-08-03 09:00:00,Volleyball,Men's Quarterfinal,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-08-03 09:20:00,Basketball,Men's Quarterfinal,False,Saitama Super Arena,
2021-08-03 10:15:00,Wrestling,Men's Greco-Roman 67 kg SemifinalsMen's Greco-Roman 87 kg SemifinalsWomen's Freestyle 62 kg SemifinalsMen's Greco-Roman 77 kg Bronze Medal Matches,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-03 10:15:00,Wrestling,Men's Greco-Roman 77 kg Final,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-03 10:15:00,Wrestling,Men's Greco-Roman 97 kg Bronze Medal Matches,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-03 10:15:00,Wrestling,Men's Greco-Roman 97 kg Final,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-03 10:15:00,Wrestling,Men's Greco-Roman 77 kg Victory Ceremony,True,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-03 10:15:00,Wrestling,Women's Freestyle 68 kg Bronze Medal Matches,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-03 10:15:00,Wrestling,Women's Freestyle 68 kg Final,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-03 10:20:00,Water Polo,Women's Quarterfinals (2 matches),False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-08-03 11:00:00,Athletics,Women's Long Jump Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Athletics,Men's 110m Hurdles Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Athletics,Men's Shot Put Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Athletics,Men's Pole Vault Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Athletics,Men's 400m Hurdles Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Athletics,Men's 5000m Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Athletics,Women's Hammer Throw Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Athletics,Men's 200m Semifinals,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Athletics,Women's 800m Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Athletics,Women's 200m Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-03 11:00:00,Hockey,Men's Semifinal,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-08-03 11:00:00,Baseball/Softball,Baseball Knockout stage (#5),False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-08-03 11:00:00,Equestrian,Jumping Individual Qualifier,False,Equestrian Park,"35.6369951864692, 139.63364991415503"
2021-08-03 11:30:00,Artistic Swimming,Duet Technical Routine,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-08-03 11:30:00,Tennis,Women's Team Semifinals,False,Ariake Tennis Park,"35.63522638292027, 139.78961039488578"
2021-08-03 11:50:00,Weightlifting,Men's 109 kg Group A,False,Tokyo International Forum,"35.67697382447295, 139.76380194086386"
2021-08-03 12:45:00,Handball,Men's Quarterfinal,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-08-03 13:00:00,Basketball,Men's Quarterfinal,False,Saitama Super Arena,
2021-08-03 13:00:00,Beach Volleyball,Women's Quarterfinals (2 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-08-03 13:30:00,Volleyball,Men's Quarterfinal,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-08-04 22:30:00,Marathon Swimming,Women's 10km,False,Odaiba Marine Park,"35.630141395249126, 139.7762643781928"
2021-08-04 23:30:00,Golf,Women's Individual Stroke Play Round 1,False,Kasumigaseki Country Club,"35.899811713519725, 139.40574870339583"
2021-08-04 01:00:00,Athletics,Men's Decathlon 100m,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Men's Javelin Throw Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Women's Heptathlon 100m Hurdles,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Men's Decathlon Long JumpMen's Pole Vault Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Women's Heptathlon High Jump,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Women's Hammer Throw Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Women´s 800m Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Men's 110m Hurdles Semifinals,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Women's 400m Hurdles Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Men's Decathlon Shot Put,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Athletics,Women's 400m Hurdles Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 01:00:00,Skateboarding,Women's Park Prelims Heats,False,Ariake Urban Sports Park,"35.63870992266322, 139.78568228668425"
2021-08-04 01:00:00,Skateboarding,Women's Park Final,False,Ariake Urban Sports Park,"35.63870992266322, 139.78568228668425"
2021-08-04 01:00:00,Beach Volleyball,Men's Quarterfinals (2 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-08-04 01:00:00,Volleyball,Women's Quarterfinal (4 matches),False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-08-04 01:30:00,Canoe Sprint,Men's Kayak Single 200m Heats,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-04 01:30:00,Canoe Sprint,Women's Canoe Single 200m Heats,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-04 01:30:00,Canoe Sprint,Women's Kayak Single 500m Heats,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-04 01:30:00,Canoe Sprint,Men's Kayak Double 1000m Heats,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-04 01:30:00,Canoe Sprint,Men's Kayak Single 200m Quarterfinals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-04 01:30:00,Canoe Sprint,Women's Canoe Single 200m Quarterfinals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-04 01:30:00,Canoe Sprint,Women's Kayak Single 500m Quarterfinals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-04 01:30:00,Canoe Sprint,Men's Kayak Double 1000m Quarterfinals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-04 01:30:00,Handball,Women's Quarterfinal (4 matches),False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-08-04 02:00:00,Basketball,Women's Quarterfinal,False,Saitama Super Arena,
2021-08-04 02:00:00,Table Tennis,Women's Team Semifinals,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-08-04 02:30:00,Hockey,Women's Semifinal,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-08-04 03:00:00,Wrestling,Men's Greco-Roman 67 kg Repechage,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 03:00:00,Wrestling,Women's Freestyle 62 kg Repechage,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 03:00:00,Wrestling,Men's Greco-Roman 87 kg Repechage,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 03:00:00,Wrestling,Men's Freestyle 57 kg 1/8 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 03:00:00,Wrestling,Women's Freestyle 57 kg 1/8 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 03:00:00,Wrestling,Men's Freestyle 86 kg 1/8 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 03:00:00,Wrestling,Men's Freestyle 57 kg 1/4 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 03:00:00,Wrestling,Women's Freestyle 57 kg 1/4 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 03:00:00,Wrestling,Men's Freestyle 86 kg 1/4 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 04:00:00,Baseball/Softball,Baseball Knockout stage (#6),False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-08-04 05:40:00,Basketball,Women's Quarterfinal,False,Saitama Super Arena,
2021-08-04 05:50:00,Weightlifting,Men's +109 kg Group B,False,Tokyo International Forum,"35.67697382447295, 139.76380194086386"
2021-08-04 06:00:00,Boxing,Women's Fly (48-51kg) Semifinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-04 06:00:00,Boxing,Women's Welter (64-69kg) Semifinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-04 06:00:00,Boxing,Men's Super Heavy (+91kg) Semifinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-04 06:00:00,Boxing,Men's Light Heavy (75-81kg) Final,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-04 06:00:00,Water Polo,Men's Quarterfinals (2 matches),False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-08-04 06:30:00,Sailing,470 Men - Medal Race,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-08-04 06:30:00,Sailing,470 Women - Medal Race,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-08-04 06:30:00,Table Tennis,Men's Team Semifinals,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-08-04 07:00:00,Diving,Women's 10m Platform Preliminary,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-08-04 07:30:00,Cycling Track,Men's Sprint Qualifying,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-04 07:30:00,Cycling Track,Women's Keirin First round,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-04 07:30:00,Cycling Track,Men's Sprint 1/32 Finals,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-04 07:30:00,Cycling Track,Women's Keirin Repechages,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-04 07:30:00,Cycling Track,Men's Sprint 1/32 Finals Repechages,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-04 07:30:00,Cycling Track,Men's Team Pursuit Finals,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-04 07:30:00,Cycling Track,Men's Sprint 1/16 Finals,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-04 07:30:00,Cycling Track,Men's Team Pursuit Victory Ceremony,True,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-04 07:30:00,Cycling Track,Men's Sprint 1/16 Finals Repechages,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-04 09:00:00,Sport Climbing,Women's Combined Qualification - Speed,False,Aomi Urban Sports Park,"35.62349586496833, 139.7773659975334"
2021-08-04 09:00:00,Sport Climbing,Women's Combined Qualification - Bouldering,False,Aomi Urban Sports Park,"35.62349586496833, 139.7773659975334"
2021-08-04 09:00:00,Sport Climbing,Women's Combined Qualification - Lead,False,Aomi Urban Sports Park,"35.62349586496833, 139.7773659975334"
2021-08-04 09:20:00,Basketball,Women's Quarterfinal,False,Saitama Super Arena,
2021-08-04 10:20:00,Water Polo,Men's Quarterfinals (2 matches),False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-08-04 10:30:00,Athletics,Men's Decathlon High Jump,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Women's 1500m Semifinals,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Women's Heptathlon Shot Put,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Women's 400m Semifinals,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Women's 200m Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Women's 3000m Steeplechase Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Men's Hammer Throw Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Women's Heptathlon 200m,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Women's 3000m Steeplechase Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Men's 800m Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Men's Decathlon 400m,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:30:00,Athletics,Men's 200m Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-04 10:15:00,Wrestling,Men's: Freestyle 57 kg Semifinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 10:15:00,Wrestling,Men´s Freestyle 86 kg Semifinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 10:15:00,Wrestling,Women's Freestyle 57 kg Semifinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 10:15:00,Wrestling,Men's Greco-Roman 67 kg Bronze Medal Matches,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 10:15:00,Wrestling,Men's Greco-Roman 67 kg Final,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 10:15:00,Wrestling,Men's Greco-Roman 87 kg Bronze Medal Matches,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 10:15:00,Wrestling,Men´s Greco-Roman 87 kg Final,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 10:15:00,Wrestling,Men's Greco-Roman 67 kg Victory Ceremony,True,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 10:15:00,Wrestling,Women's Freestyle 62 kg Bronze Medal Matches,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 10:15:00,Wrestling,Women's Freestyle 62 kg Final,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-04 11:00:00,Baseball/Softball,Baseball Knockout stage (#7),False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-08-04 11:00:00,Equestrian,Jumping Individual Final,False,Equestrian Park,"35.6369951864692, 139.63364991415503"
2021-08-04 11:00:00,Hockey,Women's Semifinal,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-08-04 11:30:00,Table Tennis,Men's Team Semifinals,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-08-04 11:30:00,Artistic Swimming,Duet Free Routine Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-08-04 11:50:00,Weightlifting,Men's +109 kg Group A,False,Tokyo International Forum,"35.67697382447295, 139.76380194086386"
2021-08-04 13:00:00,Basketball,Women's Quarterfinal,False,Saitama Super Arena,
2021-08-04 13:00:00,Beach Volleyball,Men's Quarterfinals (2 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-08-05 22:30:00,Marathon Swimming,Men's 10km,False,Odaiba Marine Park,"35.630141395249126, 139.7762643781928"
2021-08-05 23:30:00,Golf,Women's Individual Stroke Play Round 2,False,Kasumigaseki Country Club,"35.899811713519725, 139.40574870339583"
2021-08-05 01:00:00,Athletics,Men's Decathlon 110m Hurdles,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Women's High Jump Qualifying Round,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Men's Hammer Throw Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Women's Heptathlon Long Jump,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Men's Decathlon Discus Throw,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Women's 4 x 100m Relay Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Men's 800m Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Men's 200m Victory Ceremony,True,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Men's Triple Jump Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Men's Shot Put Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Men's 4 x 100m Relay Round 1,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Men's 110m Hurdles Final,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Men's Decathlon Pole Vault,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Athletics,Women's Heptathlon Javelin Throw,False,Olympic Stadium,"35.67786383266573, 139.71366292613558"
2021-08-05 01:00:00,Skateboarding,Men's Park Prelims Heats,False,Ariake Urban Sports Park,"35.63870992266322, 139.78568228668425"
2021-08-05 01:00:00,Skateboarding,Men's Park Final,False,Ariake Urban Sports Park,"35.63870992266322, 139.78568228668425"
2021-08-05 01:00:00,Beach Volleyball,Men's or Women's Semifinals (2 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-08-05 01:30:00,Canoe Sprint,Men's Kayak Single 200m Semifinals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-05 01:30:00,Canoe Sprint,Women's Canoe Single 200m Semifinals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-05 01:30:00,Canoe Sprint,Women's Kayak Single 500m Semifinals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-05 01:30:00,Canoe Sprint,Men's Kayak Double 1000m Semifinals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-05 01:30:00,Canoe Sprint,Men's Kayak Single 200m Finals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-05 01:30:00,Canoe Sprint,Women's Canoe Single 200m Finals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-05 01:30:00,Canoe Sprint,Women's Kayak Single 500m Finals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-05 01:30:00,Canoe Sprint,Men's Kayak Double 1000m Finals,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-08-05 02:00:00,Karate,Women's Kata Elimination Round,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-08-05 02:00:00,Karate,Women's Kata Ranking Round,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-08-05 02:00:00,Karate,Men's Kumite -67 kg Elimination Round,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-08-05 02:00:00,Diving,Women's 10m Platform Semifinal,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-08-05 02:30:00,Hockey,Men's Bronze Medal Match,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-08-05 03:00:00,Table Tennis,Women's Team Bronze Medal Team Match,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-08-05 03:00:00,Wrestling,Men's Freestyle 57 kg Repechage,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-05 03:00:00,Wrestling,Women's Freestyle 57 kg Repechage,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-05 03:00:00,Wrestling,Men's Freestyle 86 kg Repechage,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-05 03:00:00,Wrestling,Men's Freestyle 74 kg 1/8 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-05 03:00:00,Wrestling,Women's Freestyle 53 kg 1/8 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-05 03:00:00,Wrestling,Men's Freestyle 125 kg 1/8 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-05 03:00:00,Wrestling,Men's Freestyle 74 kg 1/4 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-05 03:00:00,Wrestling,Women's Freestyle 53 kg 1/4 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-05 03:00:00,Wrestling,Men's Freestyle 125 kg 1/4 Finals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-08-05 05:00:00,Modern Pentathlon,Women's Fencing Ranking Round,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-08-05 05:00:00,Modern Pentathlon,Men's Fencing Ranking Round,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-08-05 05:00:00,Volleyball,Men's Semifinal,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-08-05 05:15:00,Basketball,Men's Semifinal,False,Saitama Super Arena,
2021-08-05 06:00:00,Boxing,Women's Light (57-60kg) Semifinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-05 06:00:00,Boxing,Men's Fly (48-52kg) Semifinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-05 06:00:00,Boxing,Men's Middle (69-75kg) Semifinals,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-05 06:00:00,Boxing,Men's Feather (52-57kg) Final,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-08-05 06:00:00,Water Polo,Women's Classification match (5th-8th places),False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-08-05 06:00:00,Water Polo,Women's Semifinal,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-08-05 07:00:00,Diving,Women's 10m Platform Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-08-05 07:30:00,Cycling Track,Men's Omnium Scratch Race 1/4Men's Sprint 1/8 FinalsWomen's Keirin QuarterfinalsMen's Sprint 1/8 Finals RepechagesMen's Omnium Tempo Race 2/4,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-05 07:30:00,Cycling Track,Men's Sprint Quarterfinals,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-05 07:30:00,Cycling Track,Women's Keirin Semifinals,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-05 07:30:00,Cycling Track,Men's Omnium Elimination Race 3/4,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-05 07:30:00,Cycling Track,Women's Keirin Final 7-12,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-05 07:30:00,Cycling Track,Women's Keirin Final 1-6,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-05 07:30:00,Cycling Track,Men's Omnium Points Race 4/4,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-05 07:30:00,Cycling Track,Men's Sprint Race for 5th-8th Places,False,Izu Velodrome,"35.01222390470476, 139.01558129892814"
2021-08-05 08:30:00,Athletics,Men's 20km Race Walk Final,False,Sapporo Odori Park,"43.05988480448009, 141.34661238831993"
2021-08-05 08:30:00,Athletics,Men's 20km Race Walk Venue Ceremony,False,Sapporo Odori Park,"43.05988480448009, 141.34661238831993"
2021-08-05 09:00:00,Football,Women's Bronze Medal Match,False,Ibaraki Kashima Stadium,"35.99213056967567, 140.64152126184229"
2021-08-05 09:00:00,Handball,Men's Semifinal,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-08-05 09:00:00,Karate,Women's Kumite -55 kg Elimination Round,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-08-05 09:00:00,Karate,Women's Kata Bronze Medal Bouts,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-08-05 09:00:00,Karate,Women's Kata Final Bout,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-08-05 09:00:00,Karate,Men's Kumite -67 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-08-05 09:00:00,Karate,Women's Kumite -55 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
